year;states;share_d;gdp;real_gdp;deflator;population;logpop;real_pc_gdp;log_gdp;growth;good_news;midterm;incumbent;dper;dur;governor_dem;old_voters;perc_over;highlev_educ;land;density;Great_El;growth*inc;deflator*inc;g_n*inc;new_midterm;unemployment
1996;California;57.21626523;964185.5;978299.5;0.985572925;31696582;7.501012433;30.86451088;5.984160596;4.008104195;1;56.19717412;1;1;0;-1;3282;32.7562269;23.4;423970;74.76137934;54;4.008104195;0.985572925;1;49.31299721;7.3
1996;Colorado;49.24079237;121081;123144.2;0.983245658;3919972;6.593282965;31.41456112;5.083075999;5.412996156;3;41.85515195;1;1;0;1;346;22.90325954;27;269601;14.53990156;8;5.412996156;0.983245658;3;34.65568385;4.2
1996;Connecticut;60.36350688;129111.3;131912.8;0.978762486;3336685;6.523315209;39.53408847;5.110964254;2.625447241;1;51.92025212;1;1;0;-1;454;32.60056268;27.2;14357;232.4082329;8;2.625447241;0.978762486;1;45.16659521;5.5
1996;Delaware;58.62365663;29156.5;30503;0.955856801;740977;5.869804728;41.16592013;4.464735389;1.876004048;2;31.82092628;1;1;0;1;87;32.12584469;21.4;183112;4.046578051;3;1.876004048;0.955856801;2;27.29711497;5.1
1996;District of Columbia;90.12354821;47822.9;49232.1;0.971376399;572377;5.757682174;86.01341424;4.679635908;-1.316129705;0;;1;1;0;;76;40.92049578;33.3;177;3233.768362;3;-1.316129705;0.971376399;0;;8.4
1996;Florida;53.1549612;370912.5;376851.4;0.984240738;14853360;7.171824707;25.37145804;5.56927147;5.142754789;3;54.15768088;1;1;0;1;2546;48.00916587;18.3;170304;87.21674183;25;5.142754789;0.984240738;3;40.55146486;5.2
1996;Georgia;49.3677308;219989;223306.9;0.985141973;7501069;6.87512316;29.77001011;5.342400966;6.69649107;3;45.76007198;1;1;0;1;688;29.92736958;19.3;153909;48.73703942;13;6.69649107;0.985141973;3;45.47813574;4.7
1996;Idaho;39.20097242;28914.6;28927.3;0.999560968;1203083;6.08029559;24.04430949;4.461117189;3.328392063;3;44.71384187;1;1;0;-1;126;25.62480807;17.7;216446;5.558351737;4;3.328392063;0.999560968;3;35.04654233;5.3
1996;Illinois;59.60509219;383504.1;389704;0.984090746;12101997;7.082857041;32.20162755;5.583770011;3.960349818;1;56.43297045;1;1;0;-1;1457;33.79419774;21;149998;80.68105575;22;3.960349818;0.984090746;1;48.07798766;5.3
1996;Indiana;46.85159364;158350.1;160020.4;0.989561956;5906013;6.771294399;27.09448828;5.199618342;4.054418725;3;42.72697448;1;1;0;1;718;33.62318895;15.6;94321;62.61609822;12;4.054418725;0.989561956;3;43.26991396;4.1
1996;Iowa;55.73338892;78819.2;78834.1;0.999810995;2880000;6.459392488;27.37295139;4.896632023;5.720661461;1;44.1280169;1;1;0;-1;431;34.92494378;16.9;145743;19.76081184;7;5.720661461;0.999810995;1;42.10234168;3.5
1996;Kansas;39.92763445;69616.1;70361.2;0.989410357;2614554;6.417397616;26.9113585;4.84270969;4.191118436;1;37.42563042;1;1;0;-1;351;32.67243787;21.1;213096;12.26937155;6;4.191118436;0.989410357;1;36.49014676;4.3
1996;Kentucky;50.52905118;96616.8;97781.4;0.988089759;3919535;6.593234547;24.94719399;4.985052649;3.73737781;3;41.51731519;1;1;0;1;481;34.63651106;13.6;104659;37.45052982;8;3.73737781;0.988089759;3;41.22166179;5.5
1996;Louisiana;56.56083827;118807.2;121488.9;0.977926378;4398877;6.643341819;27.61816254;5.074842761;0.960332676;2;38.88945651;1;1;0;-1;483;27.07461326;16.1;134264;32.76289251;9;0.960332676;0.977926378;2;100;6.6
1996;Maine;62.66212042;29255.9;29627;0.987474263;1249060;6.096583301;23.71943702;4.466213463;2.983808736;0;67.67216737;1;1;0;0;168;27.72748503;18.8;91646;13.62918185;4;2.983808736;0.987474263;0;50.20401738;5.2
1996;Maryland;58.63842349;145023.1;147889.3;0.980619288;5111986;6.708589656;28.929911;5.161437184;2.399393453;1;54.5234978;1;1;0;1;541;30.37841055;26.5;32133;159.0883515;10;2.399393453;0.980619288;1;49.24655548;5
1996;Massachusetts;68.63782541;210630.5;214298.8;0.982882312;6179756;6.790971328;34.67755038;5.323521259;5.467613436;2;68.94361697;1;1;0;-1;818;31.99738388;27.2;27336;226.0665789;12;5.467613436;0.982882312;2;69.68501481;4.4
1996;Michigan;57.32441337;270319.7;273562.9;0.988144591;9758645;6.98938952;28.03287752;5.431877697;3.573309446;2;47.22301215;1;1;0;-1;1077;27.98242797;17.4;250494;38.95759978;18;3.573309446;0.988144591;2;48.0689276;4.9
1996;Minnesota;59.38068927;145880.3;147642.6;0.988063743;4712827;6.673281498;31.32782086;5.163996648;6.429331419;2;50.55551266;1;1;0;-1;540;24.62950834;21.8;225171;20.92999098;10;6.429331419;0.988063743;2;51.06753599;4
1996;Mississippi;47.25277625;57460.1;58229.6;0.986785072;2748085;6.439030162;21.18915536;4.759366377;3.010736329;3;58.30580494;1;1;0;1;331;37.03053173;14.7;125434;21.90861329;7;3.010736329;0.986785072;3;58.0259645;6
1996;Missouri;53.54703748;148256.8;150267.7;0.986617883;5431553;6.734924022;27.66569709;5.171014622;4.084623819;2;50.10155097;1;1;0;1;734;34.01195052;17.8;180533;30.08620585;11;4.084623819;0.986617883;2;51.74432221;4.8
1996;Montana;48.31258955;18118.7;18341.9;0.987831141;886254;5.947558208;20.69598558;4.258127034;1.694924652;2;44.35908804;1;1;0;-1;108;26.5302162;19.8;380838;2.327115466;3;1.694924652;0.987831141;2;53.53919403;5.3
1996;Nebraska;39.4451775;49006.9;49276.3;0.994532869;1673740;6.223687995;29.4408331;4.690257231;5.844207451;1;30.02268616;1;1;0;1;227;33.50973923;18.9;200345;8.354288852;5;5.844207451;0.994532869;1;35.72117144;2.7
1996;Nevada;50.58653136;54418.6;55724.7;0.976561561;1666320;6.221758407;33.44177589;4.735747365;9.091496397;3;49.23889696;1;1;0;1;141;30.36966996;15.3;286351;5.81915202;4;9.091496397;0.976561561;3;38.93846093;5
1996;New Hampshire;55.61163171;34560.6;34858.3;0.99145971;1174719;6.069933993;29.67373474;4.538581274;7.656458467;2;39.05413407;1;1;0;-1;129;25.97679809;24.4;24216;48.51003469;4;7.656458467;0.99145971;2;39.31927967;3.8
1996;New Jersey;59.9667932;278191.1;283608.1;0.980899699;8149596;6.91113608;34.80026495;5.444343232;4.358345136;0;49.70418438;1;1;0;-1;1053;34.23432796;24.9;22588;360.7931645;15;4.358345136;0.980899699;0;44.63762984;6.1
1996;New Mexico;54.02413056;44532.1;44604.5;0.998376845;1752326;6.243614905;25.45445311;4.648673176;4.379519341;2;45.8285278;1;1;0;-1;171;30.75130288;20.4;314915;5.564441198;5;4.379519341;0.998376845;2;41.58054496;7.2
1996;New York;67.73202938;620153.4;634106.9;0.977995035;18588460;7.269243411;34.11293351;5.792499129;4.133347697;0;45.36137628;1;1;0;-1;2370;36.80622022;23.1;141299;131.5540804;33;4.133347697;0.977995035;0;51.85496421;6.2
1996;North Carolina;47.47001333;203815;206757.1;0.985770259;7500670;6.875100059;27.56515085;5.309236143;3.868706426;3;50.49430428;1;1;0;1;857;34.06461624;17.4;139389;53.81106113;14;3.868706426;0.985770259;3;42.88392143;4.3
1996;North Dakota;46.08868099;16491;16508.3;0.998952042;650382;5.813168513;25.38246753;4.217246992;7.718558733;1;56.21171696;1;1;0;-1;92;34.53310862;18.1;183112;3.551826205;3;7.718558733;0.998952042;1;53.74167474;2.9
1996;Ohio;53.59694918;311120.1;315188.8;0.987091229;11242827;7.050875528;28.03465712;5.49292807;3.396899098;2;47.22669226;1;1;0;-1;1451;31.99958363;17;116096;96.84077832;21;3.396899098;0.987091229;2;40.81736469;5
1996;Oklahoma;45.59939089;76316.3;77537.6;0.984248932;3340129;6.52376324;23.21395371;4.882617307;4.9375214;0;36.61081142;1;1;0;-1;434;35.96546983;17.8;181035;18.45018367;8;4.9375214;0.984248932;0;39.88273449;4.1
1996;Oregon;54.69311572;93306.4;93489;0.998046829;3247111;6.511497135;28.79143953;4.969911434;14.12342894;3;57.89351561;1;1;0;1;406;29.46812217;20.6;254805;12.74351367;7;14.12342894;0.998046829;3;56.45995475;5.7
1996;Pennsylvania;55.16120536;325000.7;330321;0.983893546;12220464;7.087087696;27.03015205;5.511884296;2.637775385;1;54.4180685;1;1;0;-1;1869;41.52127371;17.9;119283;102.4493348;23;2.637775385;0.983893546;1;53.68872565;5.4
1996;Rhode Island;69.00421339;26453.7;27006.3;0.979538108;1020893;6.008980226;26.45360483;4.422486424;1.712897576;0;69.53623169;1;1;0;-1;153;39.2059388;21.3;4002;255.0957021;4;1.712897576;0.979538108;0;61.27116066;5.4
1996;South Carolina;46.88802408;90754.8;91716.2;0.989517664;3796200;6.579349085;24.16000211;4.957869604;2.998674842;3;51.81784478;1;1;0;-1;421;36.60290284;16.6;92932;40.84922309;8;2.998674842;0.989517664;3;36.18458771;5.8
1996;South Dakota;48.0664146;19418.7;19409.8;1.000458531;742213;5.870528557;26.15125308;4.288220152;4.804535637;2;24.91705016;1;1;0;-1;103;31.8072051;17.2;199371;3.722773121;3;4.804535637;1.000458531;2;62.02717815;3.2
1996;Tennessee;51.28664234;143162.6;145391.2;0.9846717;5416643;6.733730213;26.84156958;5.155829577;3.250235771;3;57.34648498;1;1;0;-1;646;34.10581779;16;109151;49.6252256;11;3.250235771;0.9846717;3;44.19820837;5.2
1996;Texas;47.33937662;551512.5;562107.5;0.981151292;19340342;7.28646415;29.06398966;5.74155536;5.924933183;3;52.5056494;1;1;0;-1;1802;32.11180182;20.3;695621;27.80298755;32;5.924933183;0.981151292;3;43.04859143;5.7
1996;Utah;37.98051218;52016;52980.3;0.981798895;2067976;6.315545494;25.6193979;4.716136952;9.890732144;3;37.23736187;1;1;0;-1;157;23.58671272;22.3;219887;9.404721516;5;9.890732144;0.981798895;3;46.13348136;3.4
1996;Vermont;63.18283038;14672.4;14838.9;0.988779492;593701;5.77356778;24.99389423;4.166501158;4.420612637;1;0;1;1;0;1;68;26.3108002;24.3;24901;23.84245613;3;4.420612637;0.988779492;1;0;4.3
1996;Virginia;48.93940549;197756.4;201703;0.980433608;6750884;6.829360646;29.87801301;5.296130547;4.29204233;1;61.32958355;1;1;0;-1;699;28.92443316;24.5;110785;60.93680552;13;4.29204233;0.980433608;1;40.86451101;4.4
1996;Washington;57.19465284;166539.8;169161.8;0.984500047;5569753;6.745835936;30.3715084;5.221518039;5.605668534;1;52.75197411;1;1;0;1;602;26.71000609;22.9;184665;30.16138954;11;5.605668534;0.984500047;1;49.19787083;6.1
1996;West Virginia;58.35466518;37224.2;37749.6;0.986081972;1822808;6.260740926;20.70958653;4.570825373;2.296617266;2;80.64063403;1;1;0;1;274;43.0506914;12.3;62755;29.04641861;5;2.296617266;0.986081972;2;66.13989433;7.5
1996;Wisconsin;55.91919666;143443.8;144558.3;0.992290308;5229986;6.718500526;27.64028431;5.156681782;4.744952895;2;57.47475647;1;1;0;-1;667;30.37106889;17.7;169639;30.83009214;11;4.744952895;0.992290308;2;38.0109351;3.6
1996;Wyoming;42.51208257;15752.2;15968;0.986485471;488167;5.688568418;32.71011764;4.197341217;2.763440722;1;38.68636601;1;1;0;-1;47;22.21476478;18.8;253336;1.926954716;3;2.763440722;0.986485471;1;43.68987533;4.9
2000;Alabama;42.39305808;120132.9;157697.7;0.761792341;4447100;6.648076895;35.46079468;5.079661961;1.627743167;3;55.76666978;1;0;1;1;298;17.88423499;19;135765;32.75586491;9;1.627743167;0.761792341;3;45.03917958;4.6
2000;Arizona;46.71740083;164609.9;207774.8;0.792251515;5130632;6.710170866;40.49692124;5.216455951;4.935654723;3;39.52905224;1;0;1;-1;339;22.12770624;23.5;295234;17.37818815;8;4.935654723;0.792251515;3;41.4931386;4
2000;Arkansas;47.19931049;68740.4;90224.2;0.761884284;2673400;6.427063944;33.74885913;4.837212055;0.990267463;2;71.91322418;1;0;1;-1;202;21.9140989;16.7;137732;19.41015886;6;0.990267463;0.761884284;2;34.50691248;4.3
2000;California;56.20299;1366166.5;1709490.6;0.799165845;33871648;7.529836327;50.46966123;6.135503632;7.974785491;3;52.28591408;1;0;1;1;2229;20.32679356;26.6;423970;79.89161497;54;7.974785491;0.799165845;3;53.50961939;4.9
2000;Colorado;45.51408006;180693.3;232832.1;0.77606696;4301261;6.633595796;54.13112573;5.256942049;7.72316742;3;42.1922599;1;0;1;-1;273;15.67732955;32.7;269601;15.95417302;8;7.72316742;0.77606696;3;42.69391898;2.8
2000;Connecticut;59.25565805;165822.4;216293.1;0.766655987;3405565;6.532189174;63.511664;5.219643197;6.935822616;2;51.45369141;1;0;1;-1;283;19.38986999;31.4;14357;237.2058926;8;6.935822616;0.766655987;2;52.85247909;2.4
2000;Delaware;56.74006479;43515.9;56265.5;0.773402885;7836;3.894094427;7180.385401;4.63864797;4.307017511;3;26.711762;1;0;1;1;49;14.96050731;25;183112;0.042793482;3;4.307017511;0.773402885;3;32.4083111;3.7
2000;District of Columbia;90.48769448;61033.2;85186.1;0.716469001;572059;5.757440823;148.9113885;4.785566141;0.75519589;2;;1;0;1;;43;21.29830505;39.1;177;3231.971751;3;0.75519589;0.716469001;2;;5.6
2000;Florida;49.99539059;488466.1;641249;0.761741695;15982378;7.203641398;40.12225215;5.688834429;4.362803265;3;45.59092431;1;0;1;-1;1634;27.40180879;22.3;170304;93.8461692;25;4.362803265;0.761741695;3;51.0007159;3.7
2000;Georgia;44.01624638;306019.9;391210.2;0.782239062;8186453;6.913095773;47.78750944;5.485749669;3.42980361;3;45.49960188;1;0;1;1;397;15.36848756;24.3;153909;53.1902163;13;3.42980361;0.782239062;3;36.28109075;3.6
2000;Idaho;29.15150954;38130.6;47495.2;0.802830602;1293953;6.111918502;36.70550631;4.581273639;11.37343182;3;34.0815213;1;0;1;-1;92;18.34075935;21.7;216446;5.978179315;4;11.37343182;0.802830602;3;45.29638434;4.7
2000;Illinois;56.18001032;486766.2;640878.6;0.759529496;12419293;7.094096873;51.60346889;5.687320414;3.653767711;3;53.77734879;1;0;1;-1;1027;21.65703523;26.1;149998;82.79639062;22;3.653767711;0.759529496;3;49.08229161;4.3
2000;Indiana;41.99521747;203356.8;264054.4;0.770132215;6080485;6.783938221;43.42653588;5.308258699;3.952204435;3;42.10515245;1;0;1;1;478;21.73416839;19.4;94321;64.46586656;12;3.952204435;0.770132215;3;45.67272994;3.1
2000;Iowa;50.16277919;93189.8;122360.4;0.761600975;2926324;6.466322409;41.81368844;4.96936838;4.731474547;1;44.78966485;1;0;1;1;293;21.65522807;21.2;145743;20.07865901;7;4.731474547;0.761600975;1;38.01749723;2.6
2000;Kansas;39.08309254;85820.7;113937.6;0.75322545;2688418;6.429496795;42.38090952;4.933592053;2.687931706;2;41.83146127;1;0;1;-1;226;21.07784252;25.8;213096;12.61599467;6;2.687931706;0.75322545;2;37.69357186;3.6
2000;Kentucky;42.27238473;114099.1;151833.8;0.751473651;4041769;6.606571489;37.56617461;5.057282219;-2.586965727;3;37.59011262;1;0;1;1;320;20.72396584;17.1;104659;38.61845613;8;-2.586965727;0.751473651;3;41.7281848;4.2
2000;Louisiana;46.06075403;132709.5;206462.5;0.642777744;4468976;6.650208022;46.19906216;5.122902013;-2.945721056;2;34.79616815;1;0;1;-1;310;17.55721386;18.7;134264;33.28499076;9;-2.945721056;0.642777744;2;68.71516304;5.3
2000;Maine;52.74784154;36840.9;48524.6;0.759221096;1274923;6.105483956;38.06080838;4.566330231;4.600971757;2;58.45295925;1;0;1;0;123;18.8703271;22.9;91646;13.91138729;4;4.600971757;0.759221096;2;69.20499986;3.4
2000;Maryland;58.43229894;192019.8;250851.4;0.765472308;5296486;6.723987829;47.36185463;5.283346013;4.143722101;3;54.50201403;1;0;1;1;292;14.41824362;31.4;32133;164.8301123;10;4.143722101;0.765472308;3;54.52386844;3.6
2000;Massachusetts;64.78934376;289653.4;359286;0.806191725;6349097;6.802711962;56.5885196;5.461878631;8.135976733;3;74.9980623;1;0;1;-1;828;30.28569506;33.2;27336;232.2613769;12;8.135976733;0.806191725;3;76.00007913;2.7
2000;Michigan;52.63460648;351641.3;438344.6;0.802202879;9938444;6.997318395;44.10595864;5.546099877;2.014031029;2;52.18636906;1;0;1;-1;1144;27.02893632;21.8;250494;39.67537745;18;2.014031029;0.802202879;2;50.5301655;3.6
2000;Minnesota;51.28641198;190894.1;247296.8;0.77192305;4919479;6.691919111;50.26890043;5.280792506;6.832532115;3;53.46569896;1;0;1;0;561;23.00420103;27.4;225171;21.84774682;10;6.832532115;0.77192305;3;55.82341077;3.2
2000;Mississippi;41.39451516;65600.1;88089.1;0.744701671;2844658;6.454030061;30.96649931;4.816904501;0.511290378;1;47.24616166;1;0;1;-1;193;19.41290546;16.9;125434;22.67852416;7;0.511290378;0.744701671;1;53.05221695;5.4
2000;Missouri;48.28805134;186785.2;245259.5;0.761581916;5595211;6.747816469;43.83382503;5.271342462;2.72223267;1;44.73422268;1;0;1;1;411;17.41605124;21.6;180533;30.99273263;11;2.72223267;0.761581916;1;51.27671805;3.6
2000;Montana;36.34363802;21878.4;31369.8;0.697435113;902195;5.955300416;34.77053187;4.340015558;2.553222094;2;32.66711135;1;0;1;-1;92;22.38519074;24.4;380838;2.368973159;3;2.553222094;0.697435113;2;45.55868422;5
2000;Nebraska;34.82051914;56541.1;76663;0.737527882;1711263;6.23331676;44.7990753;4.752364253;3.748101996;1;32.98477615;1;0;1;-1;145;20.80287625;23.7;200345;8.541580773;5;3.748101996;0.737527882;1;21.02380129;2.8
2000;Nevada;48.1431615;76654.2;105454.6;0.7268929;1998257;6.300651343;52.77329192;4.884535955;4.188501332;3;34.10560463;1;0;1;-1;134;21.98790337;18.2;286351;6.978348251;4;4.188501332;0.7268929;3;22.37515445;4.2
2000;New Hampshire;49.3321998;45222.8;56718.8;0.797315881;1235786;6.091943271;45.89694332;4.655357448;6.912313837;2;39.66800694;1;0;1;1;102;17.92363477;28.7;24216;51.03179716;4;6.912313837;0.797315881;2;39.46907725;2.7
2000;New Jersey;58.21140942;361845.3;472786.5;0.765346092;8414350;6.925020573;56.18811911;5.558522936;5.408257974;2;51.35462118;1;0;1;-1;719;22.55880192;29.8;22588;372.5141668;15;5.408257974;0.765346092;2;51.24967272;3.7
2000;New Mexico;50.03192603;55239.7;71960.2;0.767642391;1819046;6.259843682;39.55930746;4.742251311;1.787788045;2;59.90262746;1;0;1;-1;124;20.71482864;23.5;314915;5.776307893;5;1.787788045;0.767642391;2;48.09757682;4.9
2000;New York;63.57599158;836201.5;1084844.3;0.770803239;18976457;7.278215131;57.16790547;5.922310942;3.666874827;2;41.20967211;1;0;1;-1;1560;22.41310074;27.4;141299;134.3000092;33;3.666874827;0.770803239;2;57.562938;4.5
2000;North Carolina;43.53600302;277994.1;357823.8;0.776902207;8049313;6.905758815;44.45395526;5.444035579;3.537338671;3;50.25143422;1;0;1;1;566;19.41687622;22.5;139389;57.74711778;14;3.537338671;0.776902207;3;44.92631931;3.7
2000;North Dakota;35.27260343;18013.5;24653.3;0.730672973;6422;3.807670301;3838.881968;4.255598104;3.777587883;2;52.40574817;1;0;1;-1;55;19.08026199;22;183112;0.035071432;3;3.777587883;0.730672973;2;57.76068038;3
2000;Ohio;48.16127778;391320.8;509601.7;0.767895398;11353140;7.055115993;44.88641028;5.592532933;2.095617757;2;43.91175926;1;0;1;-1;952;20.24671214;21.1;116096;97.7909661;21;2.095617757;0.767895398;2;47.63067804;4
2000;Oklahoma;38.91932878;90893;124234.5;0.731624468;3450654;6.537901414;36.00317505;4.958530438;3.746011439;1;48.6405415;1;0;1;-1;300;24.30667242;20.3;181035;19.06070097;8;3.746011439;0.731624468;1;36.87258959;3
2000;Oregon;50.23589199;117291.2;137819.7;0.851048145;3421399;6.534203724;40.2816801;5.06926543;8.616690691;2;54.5764584;1;0;1;1;348;22.68652824;25.1;254805;13.42751908;7;8.616690691;0.851048145;2;61.12300496;5.1
2000;Pennsylvania;52.14847872;408203.4;538013.6;0.7587232;12281054;7.089235641;43.80842231;5.610876618;2.537021981;2;52.66428779;1;0;1;-1;1130;23.0040196;22.4;119283;102.9572865;23;2.537021981;0.7587232;2;48.39945391;4.1
2000;Rhode Island;65.64911607;34520.9;45252.1;0.762857414;1048319;6.020493457;43.16634536;4.53808211;4.846097705;3;68.34396474;1;0;1;-1;114;27.86523006;25.6;4002;261.9487756;4;4.846097705;0.762857414;3;72.66484741;4.1
2000;South Carolina;41.83789393;115176.6;150403.1;0.765786078;4012012;6.603362223;37.48819794;5.061364254;2.800293358;3;51.43991256;1;0;1;1;279;20.16038708;20.4;92932;43.17148022;8;2.800293358;0.765786078;3;38.9697527;3.8
2000;South Dakota;38.38528743;22669.2;29399.2;0.771082206;754844;5.877857207;38.94738516;4.355436194;6.863824884;3;45.60591165;1;0;1;-1;86;27.19204222;21.5;199371;3.786127371;3;6.863824884;0.771082206;3;24.91705016;2.5
2000;Tennessee;48.03713321;182089.1;233697.5;0.779165802;5689283;6.755057537;41.07679298;5.260283949;1.285432945;3;50.58000548;1;0;1;-1;392;18.88082012;19.6;109151;52.12304972;11;1.285432945;0.779165802;3;46.7586393;3.9
2000;Texas;39.04372985;738804.4;998148.9;0.740174537;20851820;7.319143967;47.86867046;5.868529473;3.546530946;3;49.92460375;1;0;1;-1;1011;15.77804735;23.2;695621;29.97583454;32;3.546530946;0.740174537;3;44.94917696;4.3
2000;Utah;28.27449457;70383.8;92626.6;0.759865956;2233169;6.348921591;41.47764903;4.847472711;3.734953792;3;39.73791759;1;0;1;-1;132;17.12608692;26.1;219887;10.15598466;5;3.734953792;0.759865956;3;29.36779328;3.3
2000;Vermont;55.4403509;18312.7;23022.8;0.795415849;608827;5.784493904;37.81501149;4.262752381;5.387763323;3;0;1;0;1;1;49;16.64922462;29.4;24901;24.44990161;3;5.387763323;0.795415849;3;0;2.8
2000;Virginia;45.85276369;267618;346997.3;0.77123943;7078515;6.849942157;49.02120007;5.427515321;4.795661969;3;49.46034441;1;0;1;-1;651;23.76392024;29.5;110785;63.89416437;13;4.795661969;0.77123943;3;48.68542215;2.3
2000;Washington;52.94477101;238137.1;312645.6;0.761683836;5894121;6.770419047;53.0436345;5.376827061;0.880006118;3;52.17823308;1;0;1;1;392;15.75921844;27.7;184665;31.91791081;11;0.880006118;0.761683836;3;54.49224972;5.2
2000;West Virginia;46.75792598;42577.4;62001.4;0.686716752;1808344;6.25728105;34.28628624;4.629179138;-0.175333238;2;66.03942003;1;0;1;-1;195;30.08683524;14.8;62755;28.81593499;5;-0.175333238;0.686716752;2;90.67373435;5.5
2000;Wisconsin;50.1150683;180616.3;233212.3;0.774471587;5363675;6.729462455;43.47994612;5.256756941;3.00123224;3;54.39888201;1;0;1;-1;454;17.47089883;22.4;169639;31.61817153;11;3.00123224;0.774471587;3;46.39193589;3.5
2000;Wyoming;29.01769436;17191.8;27676.7;0.621165096;493782;5.693535254;56.05044331;4.23532135;3.196181883;2;36.21206465;1;0;1;-1;42;19.65132927;21.9;253336;1.949118957;3;3.196181883;0.621165096;2;40.09792606;3.9
2004;Alabama;37.10222865;146886.7;175916.8;0.83497824;4530729;6.656168086;38.82748229;5.166982474;6.454624948;0;51.55259731;-1;-1;0;-1;325;17.2558889;19;135765;33.37184841;9;-6.454624948;-0.83497824;0;42.19915904;5.7
2004;Arizona;44.72499497;205390.5;243192.6;0.844559004;5652404;6.752233195;43.02463164;5.312580352;4.222824207;2;48.63739703;-1;-1;0;1;370;18.38431669;23.5;295234;19.14550492;10;-4.222824207;-0.844559004;-2;40.91089088;5
2004;Arkansas;45.06425175;84557;101194.5;0.835588891;2749686;6.439283102;36.80220214;4.927149566;4.632515184;2;59.8378005;-1;-1;0;-1;217;20.56979274;16.7;137732;19.9640316;6;-4.632515184;-0.835588891;-2;58.01590648;5.7
2004;California;55.04132045;1632428.7;1902550.4;0.858021265;35574576;7.551139733;53.48062054;6.212834222;4.004484784;1;57.80219917;-1;-1;0;-1;2145;17.2686502;26.6;423970;83.90823879;55;-4.004484784;-0.858021265;-1;53.63255269;6.2
2004;Colorado;47.63377044;204374.6;241224.7;0.847237451;4575013;6.660392332;52.72656056;5.31042692;0.996843962;0;54.12208413;-1;-1;0;-1;238;11.17565023;32.7;269601;16.96956985;9;-0.996843962;-0.847237451;0;49.80213077;5.5
2004;Connecticut;55.27494756;198282.4;236698.6;0.837699927;3496094;6.543583101;67.70372879;5.297284167;6.560894487;0;60.35446746;-1;-1;0;-1;291;18.43208221;31.4;14357;243.5114578;7;-6.560894487;-0.837699927;0;52.20785668;5
2004;Delaware;53.83150625;51337.7;60545.8;0.847915132;830803;5.919498056;72.87624142;4.710436408;4.539992127;1;38.76333961;-1;-1;0;1;75;19.9898718;25;183112;4.537130281;3;-4.539992127;-0.847915132;-1;27.04196511;4
2004;District of Columbia;90.52027865;80557.4;97904.5;0.822816112;567754;5.754160203;172.4417617;4.906105441;5.118239163;2;;-1;-1;0;;46;20.21213959;39.1;177;3207.649718;3;-5.118239163;-0.822816112;-2;;7.8
2004;Florida;47.47632042;636087.5;757581.2;0.839629468;17415318;7.240931409;43.50085367;5.803516861;5.961562804;2;43.573561;-1;-1;0;-1;1683;22.1161895;22.3;170304;102.2601818;27;-5.961562804;-0.839629468;-2;41.56107585;4.6
2004;Georgia;41.6457673;364229;429301.7;0.848421984;8769252;6.94296255;48.95533849;5.561374521;4.487034702;0;45.02690815;-1;-1;0;-1;424;12.84118872;24.3;153909;56.97686295;15;-4.487034702;-0.848421984;0;42.43513398;4.8
2004;Idaho;30.67726182;43865.9;51388.8;0.853608179;1391802;6.143577456;36.92249329;4.642127044;5.684342146;0;39.83238492;-1;-1;0;-1;98;16.37766221;21.7;216446;6.430250501;4;-5.684342146;-0.853608179;0;35.00073532;4.9
2004;Illinois;55.20863405;561037;675720.7;0.830279433;12589773;7.1000179;53.67219091;5.748991504;2.946523532;0;57.53466754;-1;-1;0;1;945;17.91699483;26.1;149998;83.93293911;21;-2.946523532;-0.830279433;0;51.22667409;6.2
2004;Indiana;39.57652375;236921.3;284609.6;0.832443108;6233007;6.794697615;45.66168464;5.374604107;3.429483895;1;48.74229268;-1;-1;0;1;557;22.5688634;19.4;94321;66.08291897;11;-3.429483895;-0.832443108;-1;43.24474671;5.4
2004;Iowa;49.66332074;116834.4;139960.2;0.834768741;2953635;6.470356826;47.38574672;5.067570733;8.289437849;1;47.71985158;-1;-1;0;1;309;20.50556504;21.2;145743;20.26605051;7;-8.289437849;-0.834768741;-1;45.35808435;4.5
2004;Kansas;37.13290122;98013.9;118320.6;0.828375617;2734373;6.436857757;43.27156536;4.99128767;0.662915364;0;43.68467698;-1;-1;0;1;287;24.16321197;25.8;213096;12.83164865;6;-0.662915364;-0.828375617;0;32.65472016;5.5
2004;Kentucky;39.99238008;134190.8;163397.6;0.821253189;4146101;6.617639877;39.40994202;5.127722742;2.508226186;0;48.00243473;-1;-1;0;-1;339;18.87651861;17.1;104659;39.6153317;8;-2.508226186;-0.821253189;0;33.58818665;5.4
2004;Louisiana;42.66905873;169836.2;231479.8;0.733697714;4552238;6.65822496;50.84966999;5.230030264;4.601937948;1;14.86358027;-1;-1;0;1;361;18.57850267;18.7;134264;33.90512721;9;-4.601937948;-0.733697714;-1;36.09035816;5.9
2004;Maine;54.58301641;44525.7;53529.4;0.831798974;1313688;6.118492233;40.74742252;4.648610756;3.471445002;0;65.44340054;-1;-1;0;1;129;17.4147353;22.9;91646;14.33437357;4;-3.471445002;-0.831798974;0;58.45295925;4.6
2004;Maryland;56.56558421;246682;291995.5;0.844814389;5546935;6.744053077;52.64087284;5.392137461;5.040927022;2;64.62730469;-1;-1;0;-1;437;18.32870712;31.4;32133;172.6242492;10;-5.040927022;-0.844814389;-2;54.56621294;4.3
